Order_ID,Customer_ID,Order_Date,Region,Sales_Channel,Category,Product,Quantity,Unit_Price,Discount
ORD-102603,CUST-0833,2025-02-24,Colombie-Britannique,Téléphone,Sports,Sac sport,1,278.05,0.1
ORD-107844,CUST-0246,2024-05-28,Colombie-Britannique,Magasin,Maison,Aspirateur,1,442.32,0.05
ORD-101426,CUST-0185,2025-12-28,Colombie-Britannique,En ligne,Beauté,Parfum,1,93.59,0.05
ORD-102127,CUST-0861,2025-04-26,Alberta,Téléphone,Vêtements,T-shirt,1,228.77,0.0
ORD-100349,CUST-0929,2025-12-29,Ontario,Téléphone,Vêtements,Veste,1,210.8,0.05
ORD-104449,CUST-1491,2025-01-29,Alberta,Magasin,Sports,Sac sport,4,82.48,0.1
ORD-107681,CUST-0481,2025-10-07,Québec,En ligne,Vêtements,Jean,3,24.14,0.0
ORD-107135,CUST-0934,2024-10-15,Alberta,Téléphone,Vêtements,Chaussures,2,56.08,0.05
ORD-106816,CUST-1401,2025-07-26,Colombie-Britannique,Téléphone,Électronique,Souris,4,620.13,0.1
ORD-103360,CUST-0570,2024-08-23,Manitoba,En ligne,Beauté,Soin visage,2,219.67,0.1
ORD-101870,CUST-0883,2024-02-09,Alberta,Magasin,Maison,Lampe,1,490.55,0.1
ORD-104625,CUST-0999,2024-11-12,Alberta,En ligne,Électronique,Clavier,2,864.8,-0.1
ORD-100132,CUST-0012,2024-11-13,Alberta,Téléphone,Vêtements,Veste,4,53.99,0.2
ORD-102574,CUST-0869,2024-03-20,Alberta,Téléphone,Beauté,Maquillage,5,218.93,0.05
ORD-107376,,2024-07-17,Ontario,Téléphone,Maison,Cafetière,2,396.6,0.1
ORD-102576,CUST-0961,2024-09-09,Ontario,Téléphone,Beauté,Soin visage,2,202.21,0.05
ORD-105863,CUST-0396,2024-03-30,Colombie-Britannique,Téléphone,Sports,Sac sport,1,563.71,0.0
ORD-101323,CUST-0400,2025-05-17,Québec,En ligne,Beauté,Crème,4,22.01,0.0
ORD-107876,CUST-1113,2025-11-20,Ontario,Téléphone,Beauté,Soin visage,1,223.04,0.15
ORD-103395,CUST-1187,2025-02-22,Alberta,En ligne,Sports,Sac sport,1,298.86,0.05
ORD-100483,CUST-0220,2024-02-22,Alberta,Téléphone,Électronique,Tablette,2,157.16,0.05
ORD-105048,CUST-0359,2024-07-07,Manitoba,Téléphone,Maison,Lampe,2,462.21,0.05
ORD-103574,CUST-0969,2025-11-11,Manitoba,En ligne,Maison,Aspirateur,2,127.29,0.0
ORD-105821,CUST-1102,2024-01-30,Alberta,Téléphone,Électronique,Tablette,1,466.69,0.1
ORD-103312,CUST-0385,2025-02-28,Colombie-Britannique,Téléphone,Maison,Chaise,1,96.07,0.0
ORD-100496,CUST-0668,2024-09-29,Alberta,En ligne,Électronique,Tablette,5,612.71,0.15
ORD-105331,CUST-1350,2025-11-29,Québec,En ligne,Maison,Lampe,4,154.2,0.0
ORD-107491,CUST-1496,2025-05-06,Colombie-Britannique,Téléphone,Vêtements,Chaussures,3,89.47,0.05
ORD-107066,CUST-0762,2024-09-28,Alberta,En ligne,Maison,Cafetière,2,297.45,0.0
ORD-103504,CUST-1228,2025-08-30,Ontario,Téléphone,Beauté,Maquillage,3,234.5,0.15
ORD-102957,CUST-0798,2025-05-05,Alberta,Magasin,Beauté,Parfum,2,46.95,0.0
ORD-107195,CUST-0896,2025-08-06,Colombie-Britannique,Téléphone,Sports,Tapis yoga,1,628.0,0.05
ORD-107149,CUST-0206,2025-04-24,Québec,En ligne,Beauté,Soin visage,5,113.95,0.05
ORD-102318,CUST-0535,2024-05-23,Manitoba,Téléphone,Électronique,Casque audio,3,268.31,0.1
ORD-104614,CUST-0235,2024-11-01,Ontario,Magasin,Sports,Raquette,3,659.97,0.05
ORD-101559,CUST-1267,2025-08-20,Alberta,En ligne,Sports,Tapis yoga,2,625.51,0.1
ORD-104537,CUST-0274,2025-09-09,Alberta,En ligne,Électronique,Tablette,3,866.52,0.05
ORD-106654,CUST-1041,2025-08-10,Colombie-Britannique,Magasin,Sports,Sac sport,2,688.91,0.1
ORD-101373,CUST-0125,2024-06-09,Manitoba,En ligne,Électronique,Écran,4,879.66,0.1
ORD-100037,CUST-0727,2024-02-20,Québec,En ligne,Vêtements,Veste,1,122.04,0.0
ORD-107572,CUST-0185,2024-03-17,Colombie-Britannique,Téléphone,Sports,Tapis yoga,3,640.03,0.05
ORD-105972,CUST-0042,2024-07-05,Manitoba,Magasin,Maison,Chaise,2,178.64,0.05
ORD-102462,CUST-0123,2024-04-21,Colombie-Britannique,En ligne,Sports,Sac sport,2,225.46,0.05
ORD-101002,CUST-0294,2025-08-22,Alberta,Magasin,Beauté,Parfum,1,224.23,0.05
ORD-103946,CUST-0845,2025-03-19,Québec,Magasin,Électronique,Clavier,2,769.1,0.2
ORD-106894,CUST-1096,2024-06-02,Colombie-Britannique,Magasin,Vêtements,Manteau,1,142.98,0.05
ORD-103794,CUST-1196,2024-03-29,Ontario,En ligne,Électronique,Souris,4,468.63,0.0
ORD-105960,CUST-0088,2025-04-02,Québec,En ligne,Sports,Sac sport,4,191.02,0.15
ORD-104545,CUST-0052,2024-07-06,Colombie-Britannique,Magasin,Beauté,Shampoing,1,201.67,0.0
ORD-100642,CUST-0459,2024-07-30,Manitoba,Téléphone,Sports,Ballon,1,300.92,0.05
ORD-100095,CUST-0588,2025-06-30,Québec,En ligne,Vêtements,Chaussures,1,280.89,0.2
ORD-100465,CUST-1206,2025-04-02,Alberta,Magasin,Vêtements,Manteau,1,198.61,0.2
ORD-106309,,2024-09-26,Ontario,Téléphone,Maison,Mixeur,3,192.5,0.1
ORD-101701,CUST-0239,2025-04-09,Colombie-Britannique,En ligne,Maison,Chaise,1,231.37,0.15
ORD-104375,CUST-0045,2025-04-24,Colombie-Britannique,Téléphone,Maison,Lampe,1,326.83,0.05
ORD-107435,CUST-0438,2024-02-01,Québec,En ligne,Électronique,Casque audio,1,448.55,0.1
ORD-107095,CUST-0749,2025-02-06,Québec,Magasin,Maison,Chaise,3,68.38,0.0
ORD-102191,CUST-1334,2024-02-04,Colombie-Britannique,Magasin,Maison,Cafetière,1,334.17,0.0
ORD-104567,CUST-1188,2025-05-09,Ontario,Téléphone,Électronique,Écran,1,831.63,0.15
ORD-105448,CUST-1453,2024-02-05,Québec,Téléphone,Beauté,Soin visage,5,62.77,0.1
ORD-107018,CUST-0716,2025-08-08,Québec,En ligne,Électronique,Tablette,2,827.47,0.0
ORD-105572,CUST-1130,2024-09-09,Québec,Magasin,Vêtements,Manteau,1,62.56,0.1
ORD-105020,CUST-0654,2024-06-25,Alberta,En ligne,Vêtements,Chaussures,2,210.92,0.0
ORD-105782,CUST-1064,2025-04-08,Québec,Téléphone,Électronique,Souris,1,507.47,0.05
ORD-103406,CUST-0541,2024-11-17,Alberta,Magasin,Maison,Cafetière,2,291.3,0.0
ORD-105019,CUST-0937,2024-02-14,Ontario,En ligne,Maison,Mixeur,2,223.5,0.0
ORD-100251,CUST-1248,2025-05-05,Québec,En ligne,Électronique,Souris,2,892.92,0.0
ORD-104477,CUST-0538,2025-05-25,Ontario,Magasin,Maison,Lampe,1,85.95,0.0
ORD-101606,CUST-0607,2025-03-22,Québec,Téléphone,Vêtements,T-shirt,1,85.14,0.1
ORD-106723,CUST-1130,2025-07-09,Alberta,En ligne,Électronique,Souris,4,252.13,0.15
ORD-104937,CUST-0205,2025-07-31,Colombie-Britannique,En ligne,Beauté,Shampoing,2,77.63,0.1
ORD-101244,CUST-0372,2024-08-02,Manitoba,Téléphone,Sports,Tapis yoga,1,130.8,0.1
ORD-105335,CUST-0027,2024-10-15,Québec,Téléphone,Maison,Aspirateur,2,388.94,0.05
ORD-107817,CUST-1458,2025-10-14,Alberta,Téléphone,Électronique,Souris,3,39.71,0.05
ORD-104100,CUST-0160,2024-07-29,Manitoba,En ligne,Vêtements,T-shirt,2,23.03,0.05
ORD-103882,CUST-1087,2025-07-21,Ontario,En ligne,Maison,Cafetière,1,324.81,0.0
ORD-101402,CUST-1186,2024-08-01,Alberta,Téléphone,Vêtements,Chaussures,4,299.82,0.1
ORD-101203,CUST-1488,2024-12-08,Ontario,Téléphone,Sports,Raquette,4,183.34,0.05
ORD-107774,CUST-0644,2024-03-24,Québec,Magasin,Électronique,Écran,4,652.99,0.1
ORD-104656,CUST-0251,2025-08-01,Manitoba,Téléphone,Électronique,Tablette,4,144.5,0.0
ORD-104641,CUST-0499,2024-07-22,Ontario,Magasin,Maison,Lampe,4,431.75,0.0
ORD-105106,CUST-1113,2024-10-01,Manitoba,Magasin,Vêtements,Veste,2,22.55,0.1
ORD-102303,CUST-0686,2025-11-17,Québec,Téléphone,Beauté,Soin visage,3,117.99,0.0
ORD-101055,CUST-0717,2024-09-12,Alberta,En ligne,Sports,Tapis yoga,2,105.24,0.1
ORD-104104,CUST-1162,2024-07-28,Québec,En ligne,Vêtements,T-shirt,1,169.12,0.15
ORD-105110,CUST-1363,2025-09-08,Québec,Téléphone,Vêtements,Chaussures,1,204.79,0.0
ORD-105518,CUST-0134,2025-12-18,Québec,Magasin,Maison,Aspirateur,2,330.04,0.0
ORD-107184,CUST-0944,2025-06-19,Alberta,En ligne,Vêtements,Manteau,1,292.7,0.0
ORD-105876,CUST-0117,2025-03-06,Colombie-Britannique,Magasin,Beauté,Maquillage,2,235.62,0.0
ORD-100157,CUST-1041,2025-06-07,Québec,En ligne,Vêtements,Chaussures,2,34.33,0.0
ORD-107808,CUST-0575,2024-06-08,Colombie-Britannique,Téléphone,Maison,Lampe,1,191.52,0.1
ORD-102351,CUST-1226,2024-05-31,Québec,En ligne,Électronique,Souris,1,102.88,0.05
ORD-104129,CUST-0070,2025-05-19,Manitoba,Magasin,Vêtements,Veste,1,75.1,0.0
ORD-105593,CUST-0115,2024-01-04,Alberta,Téléphone,Maison,Cafetière,4,379.67,0.1
ORD-101483,CUST-1244,2025-02-01,Colombie-Britannique,Téléphone,Électronique,Clavier,1,664.99,0.1
ORD-106636,CUST-1049,2025-07-08,Alberta,En ligne,Vêtements,Veste,1,173.82,0.1
ORD-101487,CUST-0503,2025-03-25,Alberta,Magasin,Beauté,Soin visage,2,63.14,0.0
ORD-105925,CUST-0321,2024-03-31,,Téléphone,Vêtements,Manteau,1,93.44,0.0
ORD-106791,CUST-1068,2025-12-03,Manitoba,Magasin,Électronique,Clavier,1,686.88,0.0
ORD-103571,CUST-0082,2024-01-07,Ontario,En ligne,Électronique,Casque audio,2,108.28,0.1
ORD-105245,CUST-1482,2025-10-11,Ontario,En ligne,Électronique,Casque audio,2,236.58,0.0
ORD-103206,CUST-0998,2025-05-11,Colombie-Britannique,Magasin,Vêtements,T-shirt,3,288.72,0.05
ORD-100647,CUST-0659,2024-01-02,Ontario,En ligne,Maison,Chaise,1,281.39,0.0
ORD-105873,CUST-0792,2025-10-28,Colombie-Britannique,Magasin,Vêtements,Jean,3,291.49,0.0
ORD-107271,CUST-0825,2024-02-22,Québec,En ligne,Maison,Cafetière,3,231.65,0.1
ORD-101025,CUST-0345,2024-09-25,Manitoba,Magasin,Électronique,Clavier,1,587.34,0.0
ORD-100957,CUST-1192,2025-03-10,Ontario,En ligne,Électronique,Écran,2,132.98,0.1
ORD-106047,CUST-0401,2024-11-12,Ontario,Magasin,Maison,Chaise,3,176.35,0.05
ORD-100736,CUST-0728,2025-08-03,Colombie-Britannique,Téléphone,Maison,Cafetière,3,161.08,0.05
ORD-105744,CUST-0110,2024-02-04,Colombie-Britannique,En ligne,Beauté,Maquillage,3,202.31,0.1
ORD-101617,CUST-0453,2025-02-22,Ontario,Téléphone,Sports,Sac sport,1,99.86,0.05
ORD-106286,CUST-0323,2025-05-12,Manitoba,Téléphone,Sports,Tapis yoga,4,244.25,0.0
ORD-106759,CUST-0341,2024-12-02,Ontario,En ligne,Beauté,Maquillage,2,150.48,0.1
ORD-102131,CUST-1247,2025-10-29,Alberta,En ligne,Maison,Mixeur,2,34.12,0.0
ORD-103844,CUST-0481,2024-04-07,Alberta,Téléphone,Beauté,Soin visage,1,39.67,0.05
ORD-103392,CUST-0869,2024-09-27,Québec,Téléphone,Sports,Raquette,1,166.09,0.05
ORD-102149,CUST-0038,2024-07-26,Ontario,Magasin,Sports,Vélo,2,538.64,0.1
ORD-105224,CUST-0985,2024-11-06,Québec,Téléphone,Vêtements,Manteau,2,225.23,0.15
ORD-102750,CUST-0095,2025-07-06,Colombie-Britannique,En ligne,Électronique,Tablette,1,550.71,0.15
ORD-103105,CUST-1177,2024-04-15,Québec,En ligne,Beauté,Shampoing,1,64.0,0.05
ORD-102344,CUST-0842,2025-04-07, québec ,Téléphone,Vêtements,Jean,1,110.35,0.1
ORD-106693,CUST-0681,2025-12-01,Alberta,Magasin,Maison,Aspirateur,2,193.44,0.1
ORD-106857,CUST-0909,2024-02-21,Manitoba,Téléphone,Sports,Ballon,1,201.35,0.0
ORD-100353,CUST-1483,2024-04-09,Manitoba,Téléphone,Beauté,Maquillage,3,60.88,0.1
ORD-102080,CUST-1299,2024-05-03,Colombie-Britannique,Magasin,Sports,Ballon,1,561.33,0.1
ORD-104024,CUST-0184,2024-11-09,Manitoba,Téléphone,Maison,Chaise,1,438.69,0.1
ORD-105819,CUST-0579,2025-01-13,Alberta,Magasin,Maison,Lampe,1,112.45,0.15
ORD-100503,CUST-0140,2025-04-15,Colombie-Britannique,Téléphone,Vêtements,Jean,2,259.0,0.05
ORD-100586,CUST-1411,2024-12-04,Ontario,Magasin,Maison,Cafetière,2,58.45,0.05
ORD-106290,CUST-0241,2024-11-20,Manitoba,Magasin,Maison,Lampe,5,64.19,0.0
ORD-103951,CUST-0731,2024-04-20,Alberta,Téléphone,Électronique,Tablette,3,462.13,0.15
ORD-107293,CUST-1412,2025-05-01,Québec,En ligne,Sports,Ballon,2,451.03,0.1
ORD-102057,CUST-1062,2025-05-16,Manitoba,En ligne,Beauté,Crème,1,159.33,0.0
ORD-105736,CUST-0010,2024-03-29,Manitoba,Magasin,Vêtements,Chaussures,1,51.4,0.0
ORD-105929,CUST-0154,2025-07-05,Colombie-Britannique,Magasin,Électronique,Écran,1,239.97,0.0
ORD-100940,CUST-0731,2025-07-22,Alberta,Téléphone,Électronique,Écran,4,333.96,0.1
ORD-102177,CUST-0043,2025-12-23,Alberta,Magasin,Maison,Lampe,2,26.88,0.0
ORD-100676,CUST-0019,2025-10-03,Colombie-Britannique,Magasin,Maison,Aspirateur,2,451.21,0.05
ORD-101768,CUST-1181,2024-05-12,Alberta,Téléphone,Maison,Cafetière,3,368.41,0.1
ORD-106393,CUST-0532,2024-08-17,Colombie-Britannique,Magasin,Sports,Vélo,2,622.93,0.05
ORD-103209,CUST-1458,2024-12-09,Alberta,En ligne,Électronique,Écran,4,747.93,0.0
ORD-103248,CUST-0834,2024-01-30,Ontario,Téléphone,Sports,Sac sport,1,432.98,0.15
ORD-102288,CUST-1309,2025-07-07, manitoba ,En ligne,Électronique,Écran,3,842.61,0.1
ORD-107611,CUST-1009,2025-03-29,Colombie-Britannique,Magasin,Maison,Cafetière,2,431.8,0.1
ORD-107638,CUST-0242,2025-12-23,Québec,En ligne,Sports,Vélo,2,509.04,0.15
ORD-103936,CUST-0524,2024-05-25,Colombie-Britannique,Magasin,Beauté,Shampoing,1,175.33,0.0
ORD-103877,CUST-0965,2024-11-15,Québec,En ligne,Sports,Ballon,1,640.38,0.0
ORD-105030,CUST-0971,2025-08-21,Alberta,En ligne,Vêtements,Veste,2,200.93,0.1
ORD-105591,CUST-0028,2025-09-27,Manitoba,Téléphone,Beauté,Maquillage,1,45.04,0.15
ORD-100710,CUST-0049,2024-05-24,Manitoba,En ligne,Électronique,Souris,5,585.06,0.1
ORD-105900,CUST-0034,2024-04-07,Ontario,En ligne,Électronique,Clavier,1,683.02,0.0
ORD-107473,CUST-1074,2024-09-24,Alberta,Magasin,Électronique,Casque audio,1,365.39,0.05
ORD-103334,CUST-0768,2024-10-07,Québec,En ligne,Électronique,Souris,1,641.04,0.0
ORD-107131,CUST-1264,2024-08-04,Manitoba,Téléphone,Électronique,Écran,2,849.01,0.0
ORD-101817,CUST-1395,2024-09-13,Québec,En ligne,Beauté,Crème,1,74.32,0.0
ORD-104717,CUST-0461,2024-05-17,Alberta,Magasin,Vêtements,T-shirt,3,69.07,0.0
ORD-104315,CUST-1083,2025-12-13,Alberta,Téléphone,Beauté,Crème,1,23.73,0.1
ORD-102375,CUST-0969,2025-04-28,Ontario,Magasin,Beauté,Soin visage,1,183.97,0.1
ORD-101662,CUST-1143,2025-07-30,Alberta,En ligne,Électronique,Tablette,2,234.32,0.1
ORD-101669,CUST-0847,2025-02-25,Colombie-Britannique,Magasin,Vêtements,Manteau,2,102.89,0.15
ORD-101315,CUST-1439,2024-07-28,Colombie-Britannique,Magasin,Sports,Tapis yoga,1,303.64,0.1
ORD-107108,CUST-0327,2025-05-28,Québec,Magasin,Beauté,Parfum,2,196.63,0.05
ORD-101554,CUST-1235,2024-02-08,Colombie-Britannique,Téléphone,Vêtements,Manteau,3,163.35,0.1
ORD-107341,CUST-1032,2025-01-16,Ontario,En ligne,Maison,Cafetière,3,256.5,0.15
ORD-106074,CUST-0015,2024-12-06,Québec,Magasin,Vêtements,Jean,1,189.12,0.1
ORD-101465,CUST-0855,2024-12-25,Manitoba,Magasin,Vêtements,Chaussures,2,100.49,0.0
ORD-101737,CUST-0426,2025-01-15,Colombie-Britannique,Magasin,Sports,Sac sport,2,397.26,0.0
ORD-100472,CUST-1088,2024-12-15,Manitoba,Téléphone,Vêtements,Chaussures,1,292.97,0.1
ORD-101869,CUST-0992,2025-03-12,Manitoba,Téléphone,Sports,Tapis yoga,1,113.09,0.05
ORD-106570,CUST-0403,2024-08-20,Ontario,Magasin,Maison,Aspirateur,2,167.19,0.2
ORD-104332,CUST-1104,2024-01-15,Québec,En ligne,Vêtements,Manteau,1,151.6,0.1
ORD-102333,CUST-1171,2024-10-06,Québec,En ligne,Vêtements,Chaussures,3,228.8,0.1
ORD-104141,CUST-0475,2025-06-07,Manitoba,Magasin,Vêtements,Veste,2,145.32,0.0
ORD-106859,CUST-0603,2025-06-10,Manitoba,En ligne,Maison,Mixeur,2,224.66,0.1
ORD-102283,CUST-1083,2025-11-27,Colombie-Britannique,Téléphone,Beauté,Maquillage,2,224.73,0.0
ORD-104998,CUST-1213,2024-09-03,Québec,Magasin,Maison,Cafetière,1,35.19,0.1
ORD-102892,CUST-0993,2024-10-28,Québec,Magasin,Sports,Ballon,3,470.79,0.0
ORD-105046,CUST-0550,2025-07-14,Ontario,Téléphone,Vêtements,Jean,1,61.2,0.0
ORD-104366,CUST-1203,2024-09-03,Colombie-Britannique,Magasin,Maison,Mixeur,4,243.91,0.05
ORD-101127,CUST-1266,2024-06-06,Ontario,En ligne,Beauté,Maquillage,2,155.85,0.05
ORD-102470,CUST-0281,2024-10-16,Québec,Magasin,Sports,Raquette,1,645.43,0.2
ORD-106953,CUST-0529,2025-01-21,Alberta,Téléphone,Maison,Cafetière,1,290.98,0.05
ORD-103434,CUST-0201,2025-02-14,Manitoba,En ligne,Vêtements,Chaussures,1,257.95,0.05
ORD-105586,CUST-0877,2025-08-11,Québec,En ligne,Vêtements,Veste,1,192.62,0.05
ORD-101123,CUST-0417,2024-01-31,Colombie-Britannique,Téléphone,Sports,Sac sport,1,33.27,0.0
ORD-101087,,2025-07-06,Ontario,En ligne,Maison,Cafetière,1,371.71,0.1
ORD-103819,CUST-0647,2025-03-05,Ontario,En ligne,Sports,Sac sport,3,501.46,0.0
ORD-101057,CUST-0491,2025-09-10,Ontario,Téléphone,Beauté,Crème,2,107.89,0.1
ORD-107123,CUST-0858,2025-09-03,Alberta,Téléphone,Beauté,Soin visage,2,154.6,0.0
ORD-104546,CUST-0591,2025-11-25,Ontario,En ligne,Sports,Raquette,3,234.87,0.1
ORD-105498,CUST-0234,2025-03-14,Manitoba,Magasin,Électronique,Souris,1,720.72,0.15
ORD-107490,CUST-0909,2024-07-24,Ontario,Magasin,Beauté,Soin visage,1,75.26,0.1
ORD-102337,CUST-1469,2025-01-28,Manitoba,Téléphone,Sports,Raquette,1,690.08,0.05
ORD-104362,CUST-0924,2024-12-10,Colombie-Britannique,Magasin,Sports,Tapis yoga,3,210.87,0.15
ORD-105025,CUST-0950,2024-12-11,Manitoba,Magasin,Vêtements,Chaussures,3,253.8,0.0
ORD-103910,CUST-0152,2024-01-27,Alberta,Téléphone,Maison,Mixeur,1,163.99,0.0
ORD-105620,CUST-1108,2025-02-09,Manitoba,Téléphone,Sports,Ballon,1,119.21,0.2
ORD-102656,CUST-0091,2024-12-04,Québec,Magasin,Beauté,Crème,2,23.1,0.0
ORD-102215,CUST-0864,2025-01-15,Ontario,Magasin,Maison,Lampe,1,492.97,0.05
ORD-100794,CUST-0251,2025-06-04,Colombie-Britannique,En ligne,Maison,Lampe,2,234.5,0.1
ORD-101919,CUST-0065,2025-08-03,Alberta,Magasin,Sports,Tapis yoga,1,64.94,0.0
ORD-107606,CUST-0970,2024-11-20,Colombie-Britannique,Magasin,Sports,Raquette,4,602.59,0.15
ORD-104594,CUST-0805,2024-11-22,Ontario,En ligne,Vêtements,T-shirt,1,261.94,0.05
ORD-101046,CUST-0467,2024-04-10,Alberta,Magasin,Électronique,Tablette,1,324.1,0.0
ORD-107962,CUST-0329,2024-05-15,Manitoba,Téléphone,Sports,Raquette,1,223.94,0.0
ORD-106350,CUST-1140,2024-05-28,Manitoba,Magasin,Électronique,Écran,2,565.46,0.15
ORD-100393,CUST-0917,2024-04-11,Québec,Magasin,Électronique,Casque audio,2,291.52,0.1
ORD-104248,CUST-0351,2024-08-21,Manitoba,Magasin,Électronique,Souris,1,716.09,0.1
ORD-107086,,2024-08-27,Colombie-Britannique,Téléphone,Maison,Cafetière,1,462.08,0.1
ORD-100230,CUST-0820,2024-08-08,Colombie-Britannique,En ligne,Vêtements,Chaussures,5,246.98,0.1
ORD-105848,CUST-1025,2025-05-01,Québec,Téléphone,Beauté,Parfum,3,73.06,0.05
ORD-102796,CUST-1132,2024-03-11,Alberta,En ligne,Sports,Sac sport,1,660.41,0.1
ORD-103968,CUST-1131,2025-01-14,Québec,Téléphone,Électronique,Écran,2,872.12,0.15
ORD-102685,CUST-0400,2024-07-31,Québec,Magasin,Maison,Mixeur ,4,224.88,0.0
ORD-106522,CUST-0836,2024-10-25,Ontario,Téléphone,Vêtements,Manteau,2,228.11,0.05
ORD-104423,CUST-1011,2024-03-14,Manitoba,Téléphone,Électronique,Clavier,4,110.26,0.0
ORD-101544,CUST-0161,2025-02-05,Manitoba,Magasin,Beauté,Parfum,2,141.29,0.0
ORD-100033,CUST-0128,2024-01-18,Québec,En ligne,Vêtements,Manteau,1,257.57,0.0
ORD-102746,CUST-1178,2025-11-13,Alberta,Téléphone,Beauté,Parfum,5,15.43,0.05
ORD-105246,CUST-0975,2024-11-18,Alberta,Téléphone,Électronique,Tablette,2,585.46,0.05
ORD-105884,CUST-0245,2024-02-07,Alberta,En ligne,Sports,Ballon,2,407.83,0.1
ORD-105407,CUST-0105,2024-08-21,Ontario,Magasin,Beauté,Crème,1,17.8,0.05
ORD-106670,CUST-0630,2024-10-16,Manitoba,En ligne,Électronique,Clavier,2,106.91,0.0
ORD-106352,CUST-1500,2025-02-20,Ontario,Téléphone,Vêtements,Manteau,2,237.66,0.0
ORD-101242,CUST-0035,2025-07-12,Colombie-Britannique,Magasin,Vêtements,Veste,2,110.4,0.1
ORD-104480,CUST-1173,2025-05-23,Ontario,En ligne,Vêtements,T-shirt,1,165.38,0.05
ORD-101783,CUST-0705,2025-02-21,Ontario,Téléphone,Vêtements,Manteau,4,265.53,0.05
ORD-102225,CUST-0332,2024-08-30,Québec,Magasin,Vêtements,T-shirt,2,247.21,0.05
ORD-100856,CUST-1413,2025-10-14,Colombie-Britannique,Téléphone,Beauté,Soin visage,3,242.29,0.15
ORD-103085,CUST-1477,2025-07-16,Ontario,Magasin,Électronique,Casque audio,1,96.59,0.15
ORD-100061,CUST-1025,2025-01-21,Manitoba,En ligne,Maison,Mixeur,1,76.41,0.1
ORD-106845,CUST-0352,2024-12-13,Colombie-Britannique,Téléphone,Électronique,Souris,1,278.35,0.05
ORD-103355,CUST-0426,2024-03-07,Colombie-Britannique,En ligne,Beauté,Parfum,1,205.5,0.0
ORD-104194,CUST-0168,2025-07-31,Alberta,Magasin,Sports,Tapis yoga,2,581.86,0.1
ORD-104655,CUST-0756,2024-06-26,Colombie-Britannique,Téléphone,Vêtements,Veste,2,211.28,0.0
ORD-103589,CUST-0681,2024-03-16,Ontario,Téléphone,Sports,Raquette,3,287.19,0.05
ORD-100332,CUST-0772,2024-12-30,Alberta,Téléphone,Maison,Lampe,3,490.75,0.05
ORD-106130,CUST-1311,2024-04-18,Manitoba,Magasin,Sports,Tapis yoga,1,441.34,0.0
ORD-105799,CUST-0191,2024-04-06,Alberta,Magasin,Sports,Sac sport,4,254.47,0.05
ORD-103505,CUST-0495,2024-06-18,Alberta,Magasin,Électronique,Écran,1,126.92,0.15
ORD-104921,CUST-0035,2024-10-22,Manitoba,En ligne,Électronique,Souris,3,185.64,0.0
ORD-104890,CUST-0539,2025-05-21,Ontario,En ligne,Vêtements,Chaussures,1,279.16,0.05
ORD-101313,CUST-1083,2025-01-27,Colombie-Britannique,Téléphone,Maison,Lampe,1,327.21,0.15
ORD-103418,CUST-0147,2024-09-21,Alberta,En ligne,Électronique,Casque audio,2,402.78,0.1
ORD-102706,CUST-0407,2024-11-25,Alberta,En ligne,Sports,Ballon,5,520.56,0.0
ORD-102088,CUST-1410,2025-05-09,Manitoba,Magasin,Beauté,Crème,1,36.69,0.0
ORD-100737,CUST-0970,2024-12-18,Québec,En ligne,Beauté,Shampoing,1,146.56,0.05
ORD-103524,CUST-0952,2024-08-04,Colombie-Britannique,Téléphone,Électronique,Tablette,4,840.43,0.0
ORD-101894,CUST-0773,2025-01-21,Ontario,Téléphone,Vêtements,Chaussures,1,238.15,0.0
ORD-101302,CUST-0337,2025-10-05,Québec,En ligne,Vêtements,Veste,2,108.74,0.05
ORD-103145,CUST-0333,2024-01-20,Ontario,Magasin,Beauté,Maquillage,1,159.39,0.0
ORD-105780,CUST-0278,2024-03-16,Ontario,En ligne,Maison,Cafetière,1,94.18,0.05
ORD-102523,CUST-1261,2024-07-30,Manitoba,En ligne,Sports,Raquette,2,187.69,0.15
ORD-106322,CUST-0183,2024-04-16,Alberta,Téléphone,Électronique,Tablette,4,785.08,0.05
ORD-102589,CUST-0773,2024-12-12,Manitoba,Téléphone,Beauté,Crème,2,78.58,0.0
ORD-104108,CUST-0531,2025-12-27,Alberta,Magasin,Vêtements,Veste,2,241.94,0.1
ORD-100789,CUST-0524,2024-03-12,Manitoba,En ligne,Électronique,Clavier,3,267.85,0.2
ORD-107782,CUST-0975,2025-01-23,Québec,Magasin,Électronique,Souris,4,752.44,0.0
ORD-104222,CUST-0035,2024-05-08,Colombie-Britannique,Téléphone,Maison,Cafetière,2,479.15,0.0
ORD-104716,CUST-1217,2024-08-20,Colombie-Britannique,Téléphone,Sports,Raquette,1,35.58,0.1
ORD-106860,CUST-1318,2024-05-13,Colombie-Britannique,En ligne,Maison,Aspirateur,4,276.44,0.0
ORD-105273,CUST-1239,2025-11-26,Québec,Magasin,Électronique,Casque audio,1,218.22,0.05
ORD-100533,CUST-1498,2024-10-09,Colombie-Britannique,Magasin,Maison,Mixeur,1,291.78,0.0
ORD-100079,CUST-0093,2025-11-02,Ontario,Magasin,Vêtements,Chaussures,1,270.58,0.05
ORD-104215,CUST-0211,2024-06-19,Ontario,Téléphone,Sports,Raquette,2,498.27,0.05
